,Price,Area,Location,BHK,New/Resale,Gymnasium,Lift Available,Car Parking,24x7 Security,Clubhouse,Swimming Pool
2934,23.0,590,Nalasopara West,1,0,0,0,0,0,0,0
2935,101.0,1265,Navi Basti,2,0,1,0,0,0,0,0
2936,26.0,400,Navi Basti,1,0,0,0,0,0,0,0
2937,70.53,1085,Navi Basti,2,0,0,0,0,0,0,0
2938,47.13,725,Navi Basti,1,0,1,0,0,0,1,1
2939,185.0,1250,Nerul,2,1,1,1,1,1,1,0
2940,295.0,2130,Nerul,3,0,1,1,1,1,0,1
2941,145.0,1100,Nerul,2,0,0,0,0,0,0,0
2942,130.0,1100,Nerul,2,0,0,1,1,1,0,0
2943,65.0,650,Nerul,1,0,0,0,1,1,0,0
2944,80.0,715,Nerul,1,0,1,1,1,1,1,1
2945,380.0,2120,Nerul,3,0,0,1,1,1,1,0
2946,250.0,1950,Nerul,3,0,0,1,1,1,1,0
2947,350.0,1855,Nerul,3,0,0,0,0,1,0,0
2948,152.0,1286,Nerul,2,0,1,1,1,1,1,1
2949,525.0,2703,Nerul,4,0,1,1,1,1,1,1
2950,74.0,650,Nerul,1,0,0,1,1,1,0,0
2951,235.0,1310,Nerul,1,0,1,1,1,1,1,1
2952,235.0,1250,Nerul,1,0,1,1,1,1,1,1
2953,145.0,1215,Nerul,2,0,1,1,0,0,0,1
2954,130.0,1150,Nerul,2,0,0,1,0,0,0,0
2955,110.0,1100,Nerul,2,0,0,1,0,0,0,0
2956,310.0,1825,Nerul,3,0,1,1,1,1,1,1
2957,426.0,2000,Nerul,3,0,1,1,0,0,1,1
2958,61.0,770,PARSIK NAGAR,1,0,0,1,1,1,0,0
2959,50.0,650,PARSIK NAGAR,1,0,0,1,1,1,0,0
2960,78.0,1000,PARSIK NAGAR,2,0,0,1,1,1,0,0
2961,55.5,990,Palava,2,0,0,0,1,1,0,0
2962,76.0,1350,Palava,3,0,0,0,0,0,0,0
2963,65.0,1150,Palava,3,0,0,0,0,0,0,0
2964,50.0,900,Palava,2,0,0,0,0,0,0,0
2965,69.0,1287,Palava,3,0,0,0,0,0,0,0
2966,69.0,1287,Palava,3,0,1,1,0,0,1,1
2967,37.47999,833,Palghar,2,1,0,1,0,0,1,1
2968,43.51,967,Palghar,2,1,0,1,0,0,1,0
2969,22.0,589,Palghar,1,0,1,1,0,1,1,1
2970,21.0,589,Palghar,1,0,1,1,0,1,1,1
2971,30.0,835,Palghar,2,1,0,0,0,0,0,0
2972,31.0,832,Palghar,2,1,0,1,1,1,0,0
2973,32.5,846,Palghar,2,1,0,1,1,1,1,0
2975,82.0,1005,Panvel,2,0,1,1,1,1,0,0
2976,28.0,525,Panvel,1,1,0,0,1,1,0,0
2977,113.99999,1133,Panvel,2,1,1,0,0,1,1,1
2978,53.0,687,Panvel,1,1,0,1,0,1,0,0
2979,63.0,850,Panvel,2,1,1,1,1,1,1,1
2980,37.0,640,Panvel,1,1,0,1,1,1,0,0
2982,115.0,1133,Panvel,2,1,1,0,0,1,1,1
2983,49.07,755,Panvel,1,1,1,1,1,1,1,1
2985,33.0,550,Panvel,1,0,1,1,1,1,0,0
2987,46.0,665,Panvel,1,0,0,0,0,0,0,0
2991,160.0,2020,Panvel,3,0,1,1,1,1,1,1
2994,75.0,950,Panvel,2,0,1,1,1,1,1,1
2999,44.5,600,Panvel,1,0,1,1,0,0,1,1
3000,38.0,700,Panvel,1,0,1,1,0,0,1,1
3001,117.0,1440,Panvel,3,1,0,0,0,0,0,0
3002,117.0,1440,Panvel,3,1,1,1,0,0,0,0
3003,51.0,675,Panvel,1,1,1,1,0,0,1,1
3004,47.0,675,Panvel,1,1,1,1,0,0,1,1
3005,88.44,1051,Panvel,2,1,1,1,0,0,1,1
3006,72.9,950,Panvel,2,1,1,1,0,0,1,1
3007,67.87,850,Panvel,2,1,0,0,0,0,0,0
3008,175.0,3200,Panvel,5,0,1,1,0,0,1,1
3009,75.48,950,Panvel,2,1,1,1,0,0,1,1
3010,67.87,850,Panvel,2,1,1,1,0,0,1,1
3011,46.02,550,Panvel,1,1,1,1,0,0,1,1
3012,66.0,750,Panvel,2,1,1,1,0,0,1,1
3013,75.0,750,Panvel,2,1,1,1,0,0,1,1
3016,48.23,742,Panvel,1,1,1,1,1,1,1,1
3019,64.54,993,Panvel,1,1,1,1,1,1,1,1
3021,40.0,490,Panvel,1,1,1,1,1,1,1,1
3023,43.0,530,Panvel,1,1,1,1,1,1,1,1
3031,31.85,490,Panvel,1,1,1,1,1,1,1,1
3032,34.45,530,Panvel,1,1,1,1,1,1,1,1
3034,50.0,705,Panvel,1,1,1,1,0,0,1,1
3035,85.0,1055,Panvel,1,1,1,1,1,1,1,1
3036,97.0,1140,Panvel,2,1,1,1,1,1,1,1
3038,43.9,606,Panvel,2,1,0,0,0,0,0,0
3039,29.5,428,Panvel,1,1,0,0,0,0,0,0
3040,27.5,394,Panvel,1,1,0,0,0,0,0,0
3041,26.84,385,Panvel,1,1,0,0,0,0,0,0
3042,28.82,415,Panvel,1,1,0,0,0,0,0,0
3043,40.0,550,Panvel,2,1,0,0,0,0,0,0
3044,55.0,800,Panvel,1,0,1,1,1,1,1,1
3045,45.0,705,Panvel,1,1,0,1,0,0,0,0
3046,98.0,900,Panvel,2,1,1,1,1,1,1,1
3047,88.0,848,Panvel,2,1,1,1,1,1,1,1
3048,40.0,680,Panvel,1,0,0,0,0,0,0,0
3050,68.0,800,Panvel,2,1,1,1,0,0,1,1
3051,118.0,1440,Panvel,3,1,1,1,1,1,1,1
3052,108.0,1280,Panvel,3,1,1,1,1,1,1,1
3053,30.5,565,Panvel,1,0,0,0,0,1,0,0
3054,82.0,1055,Panvel,2,1,1,1,1,1,1,1
3055,80.0,1005,Panvel,2,1,1,1,1,1,1,1
3056,82.0,1005,Panvel,2,1,1,1,1,1,1,1
3057,84.0,1055,Panvel,2,1,1,1,1,1,1,1
3058,80.0,1020,Panvel,2,1,1,1,1,1,1,1
3059,93.0,1075,Panvel,2,1,1,1,1,1,1,1
3063,108.0,1280,Panvel,3,1,1,1,1,1,1,1
3064,88.0,1005,Panvel,2,1,1,1,1,1,1,1
3065,82.0,950,Panvel,2,1,1,1,1,1,1,1
3066,82.0,1150,Panvel,2,1,1,1,1,1,1,1
3067,74.0,880,Panvel,2,0,0,1,0,0,0,0
3068,70.0,750,Panvel,2,0,1,1,0,0,1,1
3069,34.0,580,Panvel,1,0,1,1,1,1,0,0
3071,84.0,950,Panvel,2,1,1,1,1,0,1,1
3072,95.0,1200,Panvel,2,1,1,1,1,0,1,1
3073,92.0,1150,Panvel,2,1,1,1,1,0,1,1
3074,85.0,1300,Panvel,1,1,0,0,0,0,0,0
3075,80.0,1200,Panvel,1,1,0,0,0,0,0,0
3076,44.0,550,Panvel,1,1,0,0,0,0,0,0
3077,45.0,650,Panvel,1,1,0,0,0,0,0,0
3078,90.0,1125,Panvel,2,1,1,1,1,1,1,1
3079,84.0,1010,Panvel,1,1,1,0,0,0,0,1
3080,87.0,1200,Panvel,2,1,1,0,0,0,0,1
3081,84.0,1050,Panvel,2,1,1,0,0,0,0,1
3082,85.0,1110,Panvel,2,1,1,0,0,0,0,1
3083,925.0,2670,Parel,5,0,1,1,1,1,1,1
3084,425.0,1200,Parel,2,0,1,1,0,1,1,1
3085,490.0,1177,Parel,3,1,1,1,0,1,1,1
3086,479.0,1043,Parel,3,1,1,1,0,1,1,1
3087,361.0,823,Parel,2,1,1,1,0,1,1,1
3088,605.0,1404,Parel,3,1,1,1,0,1,1,1
3089,374.0,940,Parel,2,1,1,1,0,1,1,1
3091,655.0,1543,Parel,3,1,1,1,0,1,1,1
3092,368.0,825,Parel,2,1,1,1,0,1,1,1
3093,799.0,1836,Parel,3,1,1,1,0,1,1,1
3095,799.0,1835,Parel,3,0,1,1,0,1,1,1
3096,655.0,1543,Parel,3,0,1,1,1,1,1,1
3097,605.0,1403,Parel,3,0,1,1,1,1,1,1
3098,479.0,1043,Parel,3,0,1,1,1,1,1,1
3099,490.0,1177,Parel,3,0,1,1,1,1,1,1
3100,361.0,823,Parel,2,0,1,1,0,1,1,1
3101,368.0,825,Parel,2,0,1,1,1,1,1,1
3102,374.0,940,Parel,2,1,1,1,1,1,0,1
3103,374.0,940,Parel,2,1,1,1,1,1,1,1
3108,95.0,595,Powai,1,0,1,1,1,1,1,1
3109,95.0,595,Powai,1,0,1,1,1,1,1,1
3110,110.0,585,Powai,1,0,1,1,0,0,1,1
3112,265.0,1050,Powai,2,0,1,1,1,1,1,1
3113,420.0,2020,Powai,3,0,1,1,0,0,1,1
3114,188.0,985,Powai,2,0,1,1,0,0,1,1
3115,155.0,840,Powai,2,0,0,1,0,0,0,0
3117,110.0,585,Powai,1,0,1,1,0,0,1,1
3118,90.0,578,Powai,1,0,1,1,1,1,1,1
3120,196.0,985,Powai,2,0,1,1,0,0,1,1
3121,470.0,2050,Powai,4,1,1,1,1,1,1,1
3122,233.0,1250,Powai,2,1,1,1,1,1,1,1
3123,210.0,910,Powai,2,0,1,1,1,1,1,1
3125,350.0,1700,Powai,3,0,1,1,1,1,1,1
3126,182.0,980,Powai,2,1,1,1,0,0,1,1
3127,138.99999,750,Powai,1,0,0,0,0,0,0,0
3128,126.0,650,Powai,1,0,1,1,1,1,1,1
3129,100.0,600,Powai,1,0,1,1,1,1,1,1
3130,100.0,585,Powai,1,0,1,1,1,1,1,1
3131,270.0,1100,Powai,2,0,1,1,1,1,1,1
3139,160.0,810,Powai,2,0,1,1,1,1,1,1
3140,600.0,2365,Powai,4,0,1,1,1,1,1,1
3146,175.0,910,Powai,2,0,1,1,1,1,1,1
3147,185.0,965,Powai,2,0,1,1,1,1,1,1
3150,174.0,885,Powai,2,0,1,1,1,1,1,1
3151,113.99999,650,Powai,1,0,1,1,0,0,1,1
3154,135.0,500,Powai,1,1,1,1,0,0,1,1
3156,105.0,660,Powai,1,0,0,0,0,0,0,0
3158,450.0,2100,Powai,3,0,1,1,0,0,1,1
3159,105.0,700,Powai,1,0,0,1,0,0,0,0
3160,50.0,225,Powai,1,0,0,0,0,0,0,0
3163,190.0,1290,Powai,1,0,1,1,1,0,1,1
3164,185.0,970,Powai,2,0,1,1,1,1,1,1
3165,210.0,1135,Powai,2,0,1,1,1,0,1,1
3167,220.0,885,Powai,2,0,1,1,1,1,1,1
3168,150.0,630,Powai,1,0,1,1,0,0,1,1
3170,190.0,770,Powai,2,0,1,1,0,0,1,1
3171,200.0,1070,Powai,2,0,1,1,0,0,1,1
3173,120.0,600,Powai,1,0,1,1,0,0,1,1
3175,285.0,940,Powai,2,0,1,1,1,1,1,1
3176,275.0,1045,Powai,2,0,1,1,1,1,1,1
3178,130.0,600,Powai,1,0,1,1,0,0,1,1
3181,285.0,1050,Powai,2,0,1,1,1,1,1,1
3183,265.0,1060,Powai,2,0,1,1,1,0,1,1
3184,100.0,602,Powai,1,0,1,1,1,0,1,1
3187,125.0,600,Powai,1,0,1,1,0,0,1,1
3191,290.0,1150,Powai,2,0,1,1,1,1,1,1
3192,98.0,555,Powai,1,0,1,1,1,1,1,1
3195,105.0,585,Powai,1,0,1,0,0,0,0,1
3197,135.0,650,Powai,1,0,1,1,1,1,1,1
3198,175.0,1000,Powai,1,0,1,1,0,0,1,1
3200,200.0,1070,Powai,2,0,1,1,1,1,1,1
3201,200.0,1000,Powai,2,0,1,1,0,0,1,1
3202,260.0,980,Powai,2,0,1,1,0,0,1,1
3203,220.0,985,Powai,2,0,1,1,0,0,1,1
3204,95.0,600,Powai,1,0,1,1,1,1,1,1
3205,170.0,1000,Powai,1,0,1,1,0,0,1,1
3206,285.0,1150,Powai,2,0,1,1,1,1,1,1
3208,275.0,916,Powai,2,0,1,1,1,1,1,1
3209,325.0,1545,Powai,2,0,1,1,1,1,1,1
3212,111.0,602,Powai,1,0,1,1,1,0,1,1
3216,585.0,2500,Powai,4,1,1,1,0,0,1,1
3217,403.0,1750,Powai,3,1,1,1,0,0,1,1
3218,390.0,1340,Powai,3,0,1,1,1,1,1,1
3219,182.0,970,Powai,2,0,1,1,1,1,1,1
3221,162.0,810,Powai,2,0,1,1,1,1,1,1
3222,250.0,1313,Powai,3,0,1,1,1,1,1,1
3223,450.0,1717,Prabhadevi,3,1,1,0,0,0,0,0
3224,350.0,1000,Prabhadevi,2,0,1,1,1,1,1,0
3225,255.0,800,Prabhadevi,2,0,0,0,0,0,0,0
3226,275.0,1000,Prabhadevi,2,0,0,1,1,1,0,0
3227,903.99999,3150,Prabhadevi,3,1,0,1,0,0,0,0
3228,475.0,1650,Prabhadevi,3,1,1,1,0,0,0,0
3229,188.0,1350,Rajendra Nagar,3,0,0,1,1,1,0,0
3230,190.0,1350,Rajendra Nagar,3,0,0,1,1,1,0,0
3231,190.0,1150,Rajendra Nagar,3,0,0,1,1,1,0,0
3232,191.0,1100,Rajendra Nagar,3,0,0,1,1,1,0,0
3233,190.0,1150,Rajendra Nagar,3,0,0,0,1,1,0,0
3234,225.0,1900,Sainath Nagar,3,0,0,1,1,1,0,0
3235,190.0,1600,Sainath Nagar,3,0,0,1,1,1,0,0
3236,225.0,1900,Sainath Nagar,3,0,0,0,1,0,0,0
3237,190.0,1600,Sainath Nagar,3,0,0,0,1,0,0,0
3240,515.0,3465,Sanpada,4,1,1,1,1,1,1,1
3241,91.99,600,Sanpada,1,0,1,1,1,1,1,1
3242,225.0,1500,Sanpada,3,0,1,1,1,1,1,1
3243,225.0,1650,Sanpada,3,0,1,1,1,1,1,1
3245,90.0,600,Sanpada,1,0,1,1,1,1,1,1
3246,80.0,600,Sanpada,1,0,1,1,1,1,1,1
3249,180.0,1215,Sanpada,3,0,1,1,1,1,1,1
3251,74.0,576,Sanpada,1,0,1,1,1,1,1,1
3252,80.0,600,Sanpada,1,0,1,1,1,1,1,1
3254,135.0,910,Sanpada,2,0,1,1,1,1,1,1
3256,90.0,600,Sanpada,1,0,1,1,1,1,1,1
3258,220.0,1640,Sanpada,3,0,1,1,1,1,1,1
3260,240.0,1600,Sanpada,3,0,0,0,0,0,0,0
3263,80.0,350,Santacruz East,1,0,0,0,0,0,0,0
3264,395.0,1800,Santacruz East,3,0,0,1,0,0,0,0
3265,200.0,950,Santacruz East,2,1,1,1,1,1,1,1
3266,110.0,550,Santacruz East,1,0,0,0,0,0,0,0
3268,70.0,350,Santacruz East,1,0,0,1,0,0,0,0
3269,130.0,550,Santacruz East,1,0,0,1,0,0,0,0
3270,135.0,650,Santacruz East,1,0,0,1,0,0,0,0
3271,75.0,450,Santacruz East,1,0,0,1,0,0,0,0
3272,125.0,650,Santacruz East,1,0,0,0,0,0,0,0
3273,85.0,450,Santacruz East,1,0,0,1,0,0,0,0
3274,170.0,747,Santacruz East,1,0,0,1,0,0,0,0
3275,120.0,550,Santacruz East,1,0,0,0,0,0,0,0
3276,120.0,550,Santacruz East,1,0,0,0,0,0,0,0
3277,327.99999,780,Santacruz West,2,1,1,0,0,0,0,0
3278,650.0,1600,Santacruz West,4,0,1,1,1,1,0,0
3279,550.0,1780,Santacruz West,3,1,1,1,0,0,1,0
3280,390.0,1000,Santacruz West,2,0,0,1,0,0,0,0
3281,600.0,1440,Santacruz West,3,0,0,1,0,0,0,0
3282,260.0,900,Santacruz West,2,0,0,0,0,0,0,0
3283,250.0,600,Santacruz West,1,0,0,1,1,0,0,0
3284,350.0,960,Santacruz West,2,0,0,1,0,0,0,0
3286,171.0,1100,Seawoods,2,0,0,1,1,1,1,0
3287,140.0,900,Seawoods,2,0,0,1,1,1,0,0
3288,85.0,600,Seawoods,1,0,0,1,0,1,0,0
3289,86.0,615,Seawoods,1,0,0,1,1,1,1,0
3290,80.0,605,Seawoods,1,0,0,1,0,0,0,0
3291,215.0,1250,Seawoods,1,0,1,1,1,1,1,1
3292,191.0,1205,Seawoods,1,0,1,1,1,1,1,1
3293,217.0,1250,Seawoods,1,0,1,1,1,1,1,1
3294,192.0,1205,Seawoods,1,0,1,1,1,1,1,1
3295,215.0,1300,Seawoods,1,0,1,1,1,1,1,1
3296,190.0,1205,Seawoods,1,0,1,1,1,1,1,1
3297,210.0,1425,Seawoods,1,0,1,1,1,1,1,1
3299,135.0,1092,Seawoods,1,0,1,1,0,0,1,1
3300,210.0,1190,Seawoods,2,0,1,1,1,1,1,1
3303,168.0,1100,Seawoods,2,0,1,1,0,0,1,1
3304,192.0,1231,Seawoods,1,0,1,1,1,1,1,1
3305,275.0,1650,Seawoods,2,0,1,1,1,1,1,1
3315,335.0,2040,Seawoods,3,1,1,1,0,0,1,1
3316,700.0,4250,Seawoods,3,0,1,1,1,1,1,1
3318,225.0,1281,Seawoods,2,0,1,1,1,1,1,1
3319,110.0,1160,Sector 10,2,0,0,0,1,1,0,0
3320,72.0,860,Sector 10,1,0,0,0,1,1,0,0
3321,99.0,1125,Sector 10,2,0,0,0,1,1,0,0
3322,106.0,1070,Sector 10,2,0,0,0,1,1,0,0
3323,92.0,1150,Sector 17 Ulwe,2,0,1,1,1,1,0,0
3324,53.0,690,Sector 17 Ulwe,1,0,1,1,1,1,0,0
3325,110.0,1230,Sector 17 Ulwe,2,0,1,1,1,1,0,0
3326,45.0,599,Sector 17 Ulwe,1,0,1,1,1,0,0,0
3327,75.0,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0
3328,55.0,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0
3329,74.0,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0
3330,27.0,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0
3331,52.0,667,Sector 17 Ulwe,1,0,0,1,1,1,0,0
3333,49.0,665,Sector 17 Ulwe,1,1,1,1,1,1,1,0
3335,44.0,665,Sector 17 Ulwe,1,0,0,0,0,0,0,0
3336,111.0,1245,Sector 17 Ulwe,2,0,0,1,1,1,0,0
3337,69.0,850,Sector 17 Ulwe,2,0,1,0,1,1,0,0
3339,46.0,680,Sector 17 Ulwe,1,1,0,1,0,1,0,0
3340,85.0,1040,Sector 17 Ulwe,2,0,0,1,1,1,0,0
3341,110.0,1250,Sector 17 Ulwe,2,0,1,1,1,1,1,0
3342,130.0,1455,Sector 18 Kharghar,3,0,0,1,1,1,0,0
3343,145.0,1250,Sector 18 Kharghar,2,0,1,1,1,0,0,1
3344,130.0,1290,Sector 18 Kharghar,2,0,1,1,1,1,0,1
3345,140.0,1200,Sector 18 Kharghar,2,0,0,1,1,1,0,0
3346,140.0,1200,Sector 18 Kharghar,2,0,1,1,1,0,0,1
3347,95.0,1260,Sector 19 Kharghar,2,0,1,1,1,1,0,0
3348,76.0,1100,Sector 19 Kharghar,2,0,1,1,1,1,0,0
3349,60.0,850,Sector 19 Kharghar,1,0,0,0,1,1,0,0
3350,56.0,635,Sector 19 Kharghar,1,0,0,0,1,1,0,0
3351,100.0,1098,Sector 19 Kharghar,2,0,0,0,1,1,0,0
3352,85.0,966,Sector 19 Kharghar,2,0,0,1,1,1,0,0
3353,50.0,600,Sector 20 Kharghar,1,0,0,1,1,1,0,0
3354,130.0,1550,Sector 20 Kharghar,3,0,1,1,1,1,1,1
3355,110.0,1440,Sector 20 Kharghar,3,0,0,0,0,0,0,0
3356,50.0,650,Sector 20 Kharghar,1,0,1,1,1,1,0,0
3357,65.0,650,Sector 20 Kharghar,1,0,0,0,1,1,0,0
3358,56.0,610,Sector 20 Kharghar,1,0,0,0,1,1,0,0
3359,55.0,640,Sector 20 Kharghar,1,0,0,0,1,1,0,0
3360,130.0,1300,Sector 20 Kharghar,2,0,0,0,1,1,0,0
3361,53.0,560,Sector 20 Kharghar,1,0,0,0,1,1,0,0
3362,111.0,1117,Sector 20 Kharghar,2,0,0,0,1,1,0,0
3363,110.0,1100,Sector 20 Kharghar,2,0,0,0,1,1,0,0
3365,60.0,650,Sector 20 Kharghar,1,0,0,1,1,1,0,0
3366,148.0,1980,Sector 20 Kharghar,3,0,0,1,1,1,0,1
3367,148.0,1985,Sector 20 Kharghar,3,0,0,1,1,1,0,0
3368,110.0,1255,Sector 21 Kamothe,2,0,1,1,1,1,0,0
3369,55.0,619,Sector 21 Kamothe,1,0,1,1,1,1,0,0
3370,95.0,1250,Sector 21 Kamothe,2,0,1,1,1,1,0,0
3371,49.0,620,Sector 21 Kamothe,1,0,0,0,1,1,0,0
3372,50.0,650,Sector 22 Kamothe,1,0,0,0,1,1,0,0
3373,50.0,600,Sector 22 Kamothe,1,0,0,0,1,1,0,0
3374,48.0,600,Sector 22 Kamothe,1,0,0,0,1,1,0,0
3375,32.0,410,Sector 22 Kamothe,1,0,1,1,1,1,0,0
3376,50.0,650,Sector-18 Ulwe,1,0,0,0,1,1,0,0
3377,121.0,1515,Sector-18 Ulwe,3,0,0,1,1,1,0,0
3378,92.0,1175,Sector-18 Ulwe,2,0,0,1,1,1,0,0
3379,89.0,1150,Sector-18 Ulwe,2,0,0,1,1,1,0,0
3380,120.0,1600,Sector-18 Ulwe,3,0,0,1,1,1,0,0
3381,110.0,1470,Sector-18 Ulwe,3,0,0,1,1,1,0,0
3382,90.0,1129,Sector-18 Ulwe,2,0,0,1,1,1,0,0
3383,91.0,1180,Sector-18 Ulwe,2,0,0,1,1,1,0,0
3384,275.0,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1
3385,78.0,1055,Sector-3 Ulwe,2,0,0,0,1,1,1,0
3386,255.0,3000,Sector-3 Ulwe,5,0,0,1,1,1,0,0
3387,116.0,1585,Sector-3 Ulwe,3,0,0,1,1,1,0,0
3388,90.0,1220,Sector-3 Ulwe,2,0,0,1,1,1,0,0
3389,111.0,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1
3390,112.0,1532,Sector-8 Ulwe,3,0,0,1,1,1,0,0
3391,138.99999,1690,Sector-8 Ulwe,3,0,0,1,1,1,0,0
3392,47.0,675,Sector-8 Ulwe,1,0,0,0,0,0,0,0
3393,85.0,1150,Sector12 Kamothe,2,0,1,1,1,1,0,0
3394,85.0,1165,Sector12 Kamothe,2,0,1,1,1,1,0,0
3395,110.0,1470,Sector12 Kamothe,3,0,1,1,1,1,0,0
3396,92.0,1180,Sector12 Kamothe,2,0,1,1,1,1,0,0
3397,70.0,995,Sector12 Kamothe,2,0,1,1,1,1,0,0
3398,45.0,620,Sector12 Kamothe,1,0,0,1,0,0,0,0
3399,50.0,690,Sector12 Kamothe,1,0,0,1,1,1,0,0
3400,60.0,610,Sector9 Kamothe,1,0,1,1,1,1,0,0
3401,150.0,1735,Sector9 Kamothe,3,0,1,1,1,1,0,0
3402,88.0,980,Sector9 Kamothe,2,0,1,1,1,1,0,0
3403,165.0,1654,Sector9 Kamothe,3,0,1,1,1,1,0,0
3404,105.0,1165,Sector9 Kamothe,2,0,0,1,1,1,0,0
3405,65.0,700,Shil Phata,2,1,1,1,0,0,1,1
3406,60.0,621,Shil Phata,2,1,0,0,0,0,0,0
3407,40.0,424,Shil Phata,1,1,0,0,0,0,0,0
3408,170.0,1080,Sion,2,0,0,1,0,0,0,0
3409,165.0,980,Sion,2,0,1,1,0,0,0,0
3410,150.0,880,Sion,2,0,0,0,0,0,0,0
3411,165.0,980,Sion,2,0,0,1,0,0,0,0
3412,445.0,1950,Sion,3,0,0,1,0,0,0,0
3413,225.0,961,Sion,2,0,0,1,0,0,1,0
3414,159.0,826,Sion,2,1,1,1,1,1,1,0
3415,119.0,538,Sion,1,1,1,1,1,1,1,0
3416,260.0,1050,Sion,3,0,0,0,0,0,0,0
3418,40.0,750,Taloja,1,0,0,1,1,1,0,0
3419,25.0,450,Taloja,1,1,0,1,0,1,0,0
3420,23.0,410,Taloja,1,1,0,1,0,1,0,0
3422,38.0,738,Taloja,1,0,1,1,1,1,1,1
3425,32.0,680,Taloja,1,0,0,0,1,1,0,0
3426,35.0,710,Taloja,1,0,0,0,1,1,0,0
3427,33.0,690,Taloja,1,0,0,0,1,1,0,0
3428,40.0,715,Taloja,1,0,0,0,1,1,0,0
3429,35.0,700,Taloja,1,0,0,0,1,1,0,0
3430,33.5,670,Taloja,1,0,0,0,1,1,0,0
3431,26.5,560,Taloja,1,0,0,0,1,1,0,0
3432,23.0,445,Taloja,1,0,0,0,1,1,0,0
3433,26.0,560,Taloja,1,0,0,0,1,1,0,0
3434,57.0,1060,Taloja,2,0,0,0,1,1,0,0
3435,58.0,1064,Taloja,2,0,0,0,1,1,0,0
3436,60.0,1070,Taloja,2,0,0,0,1,1,0,0
3437,52.0,995,Taloja,2,0,0,0,1,1,0,0
3439,37.0,680,Taloja,1,0,0,0,1,1,0,0
3440,37.0,650,Taloja,1,1,0,1,1,0,1,0
3441,28.0,510,Taloja,1,1,1,1,1,1,0,0
3442,26.0,520,Taloja,1,1,0,1,1,1,0,0
3443,24.0,490,Taloja,1,1,0,1,1,1,0,0
3444,22.0,470,Taloja,1,1,0,1,1,1,0,0
3446,32.5,690,Taloja,1,0,0,0,1,1,0,0
3447,37.5,671,Taloja,1,0,0,0,1,1,0,0
3448,24.6,510,Taloja,1,1,1,1,0,0,1,1
3449,26.4,560,Taloja,1,1,1,1,0,0,1,1
3450,38.0,650,Taloja,1,0,1,1,1,1,1,1
3451,55.0,1050,Taloja,2,0,0,1,1,1,1,0
3452,64.0,1150,Taloja,2,1,1,1,0,0,0,0
3454,37.0,650,Taloja,1,1,0,1,0,0,0,0
3455,33.5,650,Taloja,1,1,0,1,0,0,0,0
3458,29.0,500,Taloja,1,1,1,1,0,0,1,1
3459,39.0,724,Taloja,1,1,1,1,0,0,1,1
3460,162.99999,1063,Thakur Village,2,0,0,1,1,1,0,0
3461,200.0,1250,Thakur Village,2,0,0,1,1,1,0,0
3462,250.0,1357,Thakur Village,3,0,0,1,1,1,0,0
3463,265.0,1830,Thakur Village,3,0,0,1,1,1,0,0
3464,100.0,650,Thakur Village,1,0,0,1,1,1,0,0
3465,230.0,1360,Thakur Village,3,0,0,1,1,1,0,0
3466,57.0,516,Thane,1,1,1,0,0,0,0,0
3467,21.0,495,Thane,1,1,0,1,1,1,0,0
3468,66.0,550,Thane,2,0,1,1,1,1,1,0
3469,69.0,565,Thane,2,0,1,1,1,1,1,0
3470,68.0,547,Thane,2,0,1,1,1,1,1,0
3471,67.0,556,Thane,2,0,1,1,1,1,1,0
3472,45.0,600,Thane,2,0,1,1,1,1,1,0
3473,53.0,600,Thane,2,0,1,1,1,1,1,0
3474,30.0,600,Thane,1,0,1,1,1,1,1,0
3476,30.0,275,Thane,1,0,1,1,1,1,1,0
3477,20.0,275,Thane,1,0,1,1,1,1,1,0
3479,30.0,530,Thane,1,0,1,1,1,1,1,0
3482,900.0,5245,Thane West,5,1,1,1,1,0,1,1
3484,130.0,1157,Thane West,2,0,1,1,1,1,1,1
3485,64.0,509,Thane West,1,0,1,1,1,1,1,1
3487,69.9,473,Thane West,1,1,1,1,1,1,1,1
3488,80.0,640,Thane West,1,0,1,1,1,1,1,1
3489,72.0,657,Thane West,1,0,1,1,1,1,1,1
3490,75.0,550,Thane West,1,0,1,1,1,1,1,1
3491,180.0,1309,Thane West,3,1,1,0,1,1,0,0
3492,75.0,560,Thane West,1,0,1,1,0,1,0,1
3493,284.0,1733,Thane West,3,0,0,0,1,1,0,0
3494,284.0,1733,Thane West,4,0,0,0,1,1,0,0
3495,165.0,1250,Thane West,3,0,0,0,1,1,0,0
3496,245.0,1650,Thane West,3,0,1,1,1,1,1,1
3497,60.0,575,Thane West,1,1,0,0,1,1,0,0
3499,125.0,880,Thane West,2,0,1,1,1,0,1,1
3500,68.0,740,Thane West,1,0,1,1,1,1,1,1
3501,117.0,1150,Thane West,2,0,1,1,0,0,1,1
3502,53.0,650,Thane West,1,0,1,1,0,0,1,1
3503,49.0,550,Thane West,1,1,0,0,1,1,0,0
3504,120.0,936,Thane West,2,0,1,1,1,1,1,1
